"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0001702"	"gastrulation with mouth forming second"	24	1	0.74	"0.52872"
"GO:0048536"	"spleen development"	24	1	0.74	"0.52872"
"GO:2000311"	"regulation of AMPA receptor activity"	24	1	0.74	"0.52872"
"GO:0007026"	"negative regulation of microtubule depol..."	24	1	0.74	"0.52872"
"GO:0030947"	"regulation of vascular endothelial growt..."	24	1	0.74	"0.52872"
"GO:0033598"	"mammary gland epithelial cell proliferat..."	24	1	0.74	"0.52872"
"GO:0009065"	"glutamine family amino acid catabolic pr..."	24	1	0.74	"0.52872"
"GO:0035235"	"ionotropic glutamate receptor signaling ..."	24	1	0.74	"0.52872"
"GO:0030318"	"melanocyte differentiation"	24	1	0.74	"0.52872"
"GO:0007202"	"activation of phospholipase C activity"	24	1	0.74	"0.52872"
"GO:0044068"	"modulation by symbiont of host cellular ..."	24	1	0.74	"0.52872"
"GO:0048873"	"homeostasis of number of cells within a ..."	24	1	0.74	"0.52872"
"GO:0000904"	"cell morphogenesis involved in different..."	678	31	20.9	"0.53373"
"GO:0010035"	"response to inorganic substance"	446	24	13.75	"0.53376"
"GO:1901135"	"carbohydrate derivative metabolic proces..."	920	22	28.37	"0.53513"
"GO:0043270"	"positive regulation of ion transport"	211	14	6.51	"0.53652"
"GO:0007281"	"germ cell development"	178	7	5.49	"0.54210"
"GO:0003073"	"regulation of systemic arterial blood pr..."	63	3	1.94	"0.54252"
"GO:0048640"	"negative regulation of developmental gro..."	97	4	2.99	"0.54256"
"GO:0003281"	"ventricular septum development"	65	3	2	"0.54258"
"GO:0002763"	"positive regulation of myeloid leukocyte..."	40	2	1.23	"0.54279"
"GO:2001222"	"regulation of neuron migration"	40	2	1.23	"0.54279"
"GO:0002711"	"positive regulation of T cell mediated i..."	25	1	0.77	"0.54328"
"GO:0010955"	"negative regulation of protein processin..."	25	1	0.77	"0.54328"
"GO:0040018"	"positive regulation of multicellular org..."	25	1	0.77	"0.54328"
"GO:0007176"	"regulation of epidermal growth factor-ac..."	25	1	0.77	"0.54328"
"GO:0042088"	"T-helper 1 type immune response"	25	1	0.77	"0.54328"
"GO:0022011"	"myelination in peripheral nervous system"	25	1	0.77	"0.54328"
"GO:0048169"	"regulation of long-term neuronal synapti..."	25	1	0.77	"0.54328"
"GO:0006536"	"glutamate metabolic process"	25	1	0.77	"0.54328"
"GO:0046627"	"negative regulation of insulin receptor ..."	25	1	0.77	"0.54328"
"GO:0071214"	"cellular response to abiotic stimulus"	272	8	8.39	"0.54385"
"GO:0002573"	"myeloid leukocyte differentiation"	145	4	4.47	"0.54392"
"GO:0048732"	"gland development"	362	18	11.16	"0.54683"
"GO:0044270"	"cellular nitrogen compound catabolic pro..."	510	11	15.72	"0.54796"
"GO:0090630"	"activation of GTPase activity"	93	3	2.87	"0.55035"
"GO:0001932"	"regulation of protein phosphorylation"	1140	41	35.15	"0.55170"
"GO:0071248"	"cellular response to metal ion"	154	8	4.75	"0.55199"
"GO:0090102"	"cochlea development"	45	4	1.39	"0.55516"
"GO:0021915"	"neural tube development"	156	7	4.81	"0.55554"
"GO:0071526"	"semaphorin-plexin signaling pathway"	39	3	1.2	"0.55591"
"GO:0045670"	"regulation of osteoclast differentiation"	41	2	1.26	"0.55689"
"GO:1901661"	"quinone metabolic process"	26	1	0.8	"0.55739"
"GO:0010800"	"positive regulation of peptidyl-threonin..."	26	1	0.8	"0.55739"
"GO:0051647"	"nucleus localization"	26	1	0.8	"0.55739"
"GO:0032722"	"positive regulation of chemokine product..."	26	1	0.8	"0.55739"
"GO:0002823"	"negative regulation of adaptive immune r..."	26	1	0.8	"0.55739"
"GO:0140058"	"neuron projection arborization"	26	1	0.8	"0.55739"
"GO:0061099"	"negative regulation of protein tyrosine ..."	26	1	0.8	"0.55739"
"GO:0090207"	"regulation of triglyceride metabolic pro..."	26	1	0.8	"0.55739"
"GO:0046688"	"response to copper ion"	26	1	0.8	"0.55739"
"GO:0044058"	"regulation of digestive system process"	26	1	0.8	"0.55739"
"GO:0034080"	"CENP-A containing nucleosome assembly"	26	1	0.8	"0.55739"
"GO:0006900"	"vesicle budding from membrane"	104	2	3.21	"0.55868"
"GO:0031331"	"positive regulation of cellular cataboli..."	346	9	10.67	"0.55915"
"GO:0050768"	"negative regulation of neurogenesis"	254	19	7.83	"0.56059"
"GO:0045787"	"positive regulation of cell cycle"	336	7	10.36	"0.56121"
"GO:0001654"	"eye development"	323	20	9.96	"0.56163"
"GO:0035019"	"somatic stem cell population maintenance"	61	2	1.88	"0.56530"
"GO:0031334"	"positive regulation of protein-containin..."	209	5	6.44	"0.56746"
"GO:0001656"	"metanephros development"	73	5	2.25	"0.56866"
"GO:0051402"	"neuron apoptotic process"	215	9	6.63	"0.56899"
"GO:0010001"	"glial cell differentiation"	194	8	5.98	"0.56933"
"GO:0001523"	"retinoid metabolic process"	71	4	2.19	"0.56953"
"GO:0060688"	"regulation of morphogenesis of a branchi..."	44	3	1.36	"0.56969"
"GO:0042220"	"response to cocaine"	38	2	1.17	"0.57045"
"GO:0045785"	"positive regulation of cell adhesion"	304	10	9.37	"0.57063"
"GO:0019730"	"antimicrobial humoral response"	27	1	0.83	"0.57106"
"GO:0044319"	"wound healing, spreading of cells"	27	1	0.83	"0.57106"
"GO:0010971"	"positive regulation of G2/M transition o..."	27	1	0.83	"0.57106"
"GO:0140353"	"lipid export from cell"	27	1	0.83	"0.57106"
"GO:0010039"	"response to iron ion"	27	1	0.83	"0.57106"
"GO:0060261"	"positive regulation of transcription ini..."	27	1	0.83	"0.57106"
"GO:0048147"	"negative regulation of fibroblast prolif..."	27	1	0.83	"0.57106"
"GO:0003351"	"epithelial cilium movement involved in e..."	27	1	0.83	"0.57106"
"GO:0001782"	"B cell homeostasis"	27	1	0.83	"0.57106"
"GO:0097306"	"cellular response to alcohol"	73	3	2.25	"0.57327"
"GO:0001508"	"action potential"	116	8	3.58	"0.58029"
"GO:0042391"	"regulation of membrane potential"	366	18	11.28	"0.58203"
"GO:0071260"	"cellular response to mechanical stimulus"	63	2	1.94	"0.58293"
"GO:0030166"	"proteoglycan biosynthetic process"	61	3	1.88	"0.58340"
"GO:0072593"	"reactive oxygen species metabolic proces..."	193	7	5.95	"0.58346"
"GO:0048641"	"regulation of skeletal muscle tissue dev..."	38	2	1.17	"0.58367"
"GO:0061028"	"establishment of endothelial barrier"	39	2	1.2	"0.58370"
"GO:0010033"	"response to organic substance"	2542	90	78.38	"0.58371"
"GO:0043090"	"amino acid import"	42	2	1.29	"0.58378"
"GO:0071398"	"cellular response to fatty acid"	46	2	1.42	"0.58390"
"GO:0030511"	"positive regulation of transforming grow..."	28	1	0.86	"0.58431"
"GO:0030513"	"positive regulation of BMP signaling pat..."	28	1	0.86	"0.58431"
"GO:0071480"	"cellular response to gamma radiation"	28	1	0.86	"0.58431"
"GO:0038128"	"ERBB2 signaling pathway"	28	1	0.86	"0.58431"
"GO:0050850"	"positive regulation of calcium-mediated ..."	28	1	0.86	"0.58431"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cas..."	132	4	4.07	"0.58431"
"GO:0008306"	"associative learning"	69	2	2.13	"0.58456"
"GO:0042127"	"regulation of cell population proliferat..."	1243	59	38.32	"0.58619"
"GO:0019216"	"regulation of lipid metabolic process"	338	8	10.42	"0.58642"
"GO:0019915"	"lipid storage"	64	2	1.97	"0.59154"
"GO:0014068"	"positive regulation of phosphatidylinosi..."	64	2	1.97	"0.59154"
"GO:0007219"	"Notch signaling pathway"	165	10	5.09	"0.59315"
"GO:0051260"	"protein homooligomerization"	146	4	4.5	"0.59373"
"GO:0045637"	"regulation of myeloid cell differentiati..."	184	8	5.67	"0.59506"
"GO:0014047"	"glutamate secretion"	41	3	1.26	"0.59563"
"GO:0045184"	"establishment of protein localization"	1797	32	55.41	"0.59566"
"GO:0006952"	"defense response"	1000	32	30.83	"0.59612"
"GO:0071470"	"cellular response to osmotic stress"	39	2	1.2	"0.59651"
"GO:0031668"	"cellular response to extracellular stimu..."	215	7	6.63	"0.59691"
"GO:0030574"	"collagen catabolic process"	29	1	0.89	"0.59716"
"GO:1905476"	"negative regulation of protein localizat..."	29	1	0.89	"0.59716"
"GO:0033144"	"negative regulation of intracellular ste..."	29	1	0.89	"0.59716"
"GO:0043278"	"response to morphine"	29	1	0.89	"0.59716"
"GO:1904707"	"positive regulation of vascular associat..."	29	1	0.89	"0.59716"
"GO:1904837"	"beta-catenin-TCF complex assembly"	29	1	0.89	"0.59716"
"GO:0046326"	"positive regulation of glucose import"	29	1	0.89	"0.59716"
"GO:0006221"	"pyrimidine nucleotide biosynthetic proce..."	29	1	0.89	"0.59716"
"GO:0000132"	"establishment of mitotic spindle orienta..."	29	1	0.89	"0.59716"
"GO:0010719"	"negative regulation of epithelial to mes..."	29	1	0.89	"0.59716"
"GO:0007569"	"cell aging"	95	3	2.93	"0.59719"
"GO:0031032"	"actomyosin structure organization"	165	5	5.09	"0.59734"
"GO:0009952"	"anterior/posterior pattern specification"	155	6	4.78	"0.59832"
"GO:0045088"	"regulation of innate immune response"	214	4	6.6	"0.59971"
"GO:0008543"	"fibroblast growth factor receptor signal..."	93	3	2.87	"0.59983"
"GO:0006919"	"activation of cysteine-type endopeptidas..."	65	2	2	"0.60002"
"GO:1901565"	"organonitrogen compound catabolic proces..."	1139	29	35.12	"0.60077"
"GO:0030178"	"negative regulation of Wnt signaling pat..."	195	13	6.01	"0.60301"
"GO:0060348"	"bone development"	169	9	5.21	"0.60303"
"GO:0050890"	"cognition"	257	14	7.92	"0.60386"
"GO:0051603"	"proteolysis involved in cellular protein..."	664	10	20.47	"0.60742"
"GO:0046889"	"positive regulation of lipid biosyntheti..."	66	2	2.03	"0.60837"
"GO:0030032"	"lamellipodium assembly"	59	3	1.82	"0.60857"
"GO:0044267"	"cellular protein metabolic process"	4270	100	131.65	"0.60893"
"GO:0043687"	"post-translational protein modification"	307	9	9.47	"0.60893"
"GO:0043507"	"positive regulation of JUN kinase activi..."	62	2	1.91	"0.60959"
"GO:0043403"	"skeletal muscle tissue regeneration"	30	1	0.92	"0.60961"
"GO:0032729"	"positive regulation of interferon-gamma ..."	30	1	0.92	"0.60961"
"GO:1903955"	"positive regulation of protein targeting..."	30	1	0.92	"0.60961"
"GO:0006739"	"NADP metabolic process"	30	1	0.92	"0.60961"
"GO:0035633"	"maintenance of blood-brain barrier"	30	1	0.92	"0.60961"
"GO:0043029"	"T cell homeostasis"	30	1	0.92	"0.60961"
"GO:0032467"	"positive regulation of cytokinesis"	30	1	0.92	"0.60961"
"GO:0006631"	"fatty acid metabolic process"	289	8	8.91	"0.61055"
"GO:0009062"	"fatty acid catabolic process"	99	2	3.05	"0.61067"
"GO:0009615"	"response to virus"	239	5	7.37	"0.61163"
"GO:0033157"	"regulation of intracellular protein tran..."	236	4	7.28	"0.61278"
"GO:0007409"	"axonogenesis"	445	21	13.72	"0.61413"
"GO:0048863"	"stem cell differentiation"	229	14	7.06	"0.61507"
"GO:0060548"	"negative regulation of cell death"	798	30	24.6	"0.61634"
"GO:0051865"	"protein autoubiquitination"	67	2	2.07	"0.61658"
"GO:0001837"	"epithelial to mesenchymal transition"	127	9	3.92	"0.61689"
"GO:0021782"	"glial cell development"	96	4	2.96	"0.62073"
"GO:0002718"	"regulation of cytokine production involv..."	50	2	1.54	"0.62128"
"GO:0001578"	"microtubule bundle formation"	85	3	2.62	"0.62136"
"GO:0007162"	"negative regulation of cell adhesion"	212	19	6.54	"0.62136"
"GO:0002889"	"regulation of immunoglobulin mediated im..."	31	1	0.96	"0.62167"
"GO:0034405"	"response to fluid shear stress"	31	1	0.96	"0.62167"
"GO:0048011"	"neurotrophin TRK receptor signaling path..."	31	1	0.96	"0.62167"
"GO:0097300"	"programmed necrotic cell death"	31	1	0.96	"0.62167"
"GO:0002920"	"regulation of humoral immune response"	31	1	0.96	"0.62167"
"GO:0071392"	"cellular response to estradiol stimulus"	31	1	0.96	"0.62167"
"GO:0034661"	"ncRNA catabolic process"	31	1	0.96	"0.62167"
"GO:0097502"	"mannosylation"	31	1	0.96	"0.62167"
"GO:0043066"	"negative regulation of apoptotic process"	711	28	21.92	"0.62227"
"GO:0006325"	"chromatin organization"	638	13	19.67	"0.62605"
"GO:0060326"	"cell chemotaxis"	179	8	5.52	"0.63102"
"GO:0001658"	"branching involved in ureteric bud morph..."	49	3	1.51	"0.63198"
"GO:0050709"	"negative regulation of protein secretion"	63	3	1.94	"0.63238"
"GO:0019748"	"secondary metabolic process"	44	2	1.36	"0.63277"
"GO:0050795"	"regulation of behavior"	50	2	1.54	"0.63295"
"GO:0000083"	"regulation of transcription involved in ..."	32	1	0.99	"0.63336"
"GO:2000249"	"regulation of actin cytoskeleton reorgan..."	32	1	0.99	"0.63336"
"GO:0016242"	"negative regulation of macroautophagy"	32	1	0.99	"0.63336"
"GO:0007257"	"activation of JUN kinase activity"	32	1	0.99	"0.63336"
"GO:0006862"	"nucleotide transport"	32	1	0.99	"0.63336"
"GO:0050830"	"defense response to Gram-positive bacter..."	32	1	0.99	"0.63336"
"GO:0031112"	"positive regulation of microtubule polym..."	32	1	0.99	"0.63336"
"GO:0048854"	"brain morphogenesis"	32	1	0.99	"0.63336"
"GO:0015914"	"phospholipid transport"	66	2	2.03	"0.63341"
"GO:0001889"	"liver development"	122	6	3.76	"0.63713"
"GO:0046034"	"ATP metabolic process"	244	3	7.52	"0.63767"
"GO:0030324"	"lung development"	154	6	4.75	"0.63849"
"GO:1903507"	"negative regulation of nucleic acid-temp..."	1085	37	33.45	"0.64109"
"GO:0001942"	"hair follicle development"	70	5	2.16	"0.64200"
"GO:0061337"	"cardiac conduction"	127	6	3.92	"0.64271"
"GO:0097120"	"receptor localization to synapse"	54	3	1.66	"0.64343"
"GO:0046579"	"positive regulation of Ras protein signa..."	54	2	1.66	"0.64437"
"GO:1902895"	"positive regulation of pri-miRNA transcr..."	33	1	1.02	"0.64470"
"GO:1900087"	"positive regulation of G1/S transition o..."	33	1	1.02	"0.64470"
"GO:0120009"	"intermembrane lipid transfer"	33	1	1.02	"0.64470"
"GO:0001974"	"blood vessel remodeling"	33	1	1.02	"0.64470"
"GO:1904646"	"cellular response to amyloid-beta"	33	1	1.02	"0.64470"
"GO:0090313"	"regulation of protein targeting to membr..."	33	1	1.02	"0.64470"
"GO:0046685"	"response to arsenic-containing substance"	33	1	1.02	"0.64470"
"GO:0046638"	"positive regulation of alpha-beta T cell..."	33	1	1.02	"0.64470"
"GO:0043065"	"positive regulation of apoptotic process"	544	17	16.77	"0.64482"
"GO:0032787"	"monocarboxylic acid metabolic process"	509	13	15.69	"0.64730"
"GO:0048812"	"neuron projection morphogenesis"	614	26	18.93	"0.64867"
"GO:0006396"	"RNA processing"	881	11	27.16	"0.64927"
"GO:0048754"	"branching morphogenesis of an epithelial..."	126	9	3.88	"0.65079"
"GO:0051346"	"negative regulation of hydrolase activit..."	319	14	9.84	"0.65164"
"GO:0035270"	"endocrine system development"	93	5	2.87	"0.65363"
"GO:0099175"	"regulation of postsynapse organization"	97	4	2.99	"0.65399"
"GO:0031667"	"response to nutrient levels"	374	13	11.53	"0.65423"
"GO:0043254"	"regulation of protein-containing complex..."	370	12	11.41	"0.65508"
"GO:0002526"	"acute inflammatory response"	55	2	1.7	"0.65535"
"GO:0045070"	"positive regulation of viral genome repl..."	34	1	1.05	"0.65568"
"GO:0001662"	"behavioral fear response"	34	1	1.05	"0.65568"
"GO:0032885"	"regulation of polysaccharide biosyntheti..."	34	1	1.05	"0.65568"
"GO:1903672"	"positive regulation of sprouting angioge..."	34	1	1.05	"0.65568"
"GO:0046463"	"acylglycerol biosynthetic process"	34	1	1.05	"0.65568"
"GO:0045776"	"negative regulation of blood pressure"	34	1	1.05	"0.65568"
"GO:0060236"	"regulation of mitotic spindle organizati..."	34	1	1.05	"0.65568"
"GO:0048286"	"lung alveolus development"	34	1	1.05	"0.65568"
"GO:0070507"	"regulation of microtubule cytoskeleton o..."	179	5	5.52	"0.65609"
"GO:0022409"	"positive regulation of cell-cell adhesio..."	181	5	5.58	"0.65619"
"GO:0032388"	"positive regulation of intracellular tra..."	198	3	6.1	"0.65857"
"GO:0007611"	"learning or memory"	227	13	7	"0.66053"
"GO:0008361"	"regulation of cell size"	165	10	5.09	"0.66159"
"GO:1901655"	"cellular response to ketone"	84	3	2.59	"0.66220"
"GO:2000379"	"positive regulation of reactive oxygen s..."	73	2	2.25	"0.66310"
"GO:0006725"	"cellular aromatic compound metabolic pro..."	4798	108	147.93	"0.66493"
"GO:0044242"	"cellular lipid catabolic process"	185	6	5.7	"0.66597"
"GO:0051781"	"positive regulation of cell division"	65	2	2	"0.66625"
"GO:0048546"	"digestive tract morphogenesis"	35	1	1.08	"0.66632"
"GO:0042531"	"positive regulation of tyrosine phosphor..."	35	1	1.08	"0.66632"
"GO:0006369"	"termination of RNA polymerase II transcr..."	35	1	1.08	"0.66632"
"GO:0045746"	"negative regulation of Notch signaling p..."	35	1	1.08	"0.66632"
"GO:0006656"	"phosphatidylcholine biosynthetic process"	35	1	1.08	"0.66632"
"GO:0014911"	"positive regulation of smooth muscle cel..."	35	1	1.08	"0.66632"
"GO:0061136"	"regulation of proteasomal protein catabo..."	176	4	5.43	"0.66760"
"GO:0034599"	"cellular response to oxidative stress"	254	9	7.83	"0.66842"
"GO:0030522"	"intracellular receptor signaling pathway"	222	7	6.84	"0.66901"
"GO:0051453"	"regulation of intracellular pH"	74	2	2.28	"0.67039"
"GO:0048593"	"camera-type eye morphogenesis"	109	7	3.36	"0.67312"
"GO:0007498"	"mesoderm development"	98	5	3.02	"0.67468"
"GO:0034308"	"primary alcohol metabolic process"	68	4	2.1	"0.67476"
"GO:0043409"	"negative regulation of MAPK cascade"	146	5	4.5	"0.67607"
"GO:1902041"	"regulation of extrinsic apoptotic signal..."	50	2	1.54	"0.67611"
"GO:1903531"	"negative regulation of secretion by cell"	116	4	3.58	"0.67614"
"GO:0051973"	"positive regulation of telomerase activi..."	36	1	1.11	"0.67664"
"GO:0008206"	"bile acid metabolic process"	36	1	1.11	"0.67664"
"GO:0002448"	"mast cell mediated immunity"	36	1	1.11	"0.67664"
"GO:0030838"	"positive regulation of actin filament po..."	81	2	2.5	"0.67700"
"GO:0050896"	"response to stimulus"	6460	235	199.18	"0.67720"
"GO:0050778"	"positive regulation of immune response"	422	7	13.01	"0.68226"
"GO:0071479"	"cellular response to ionizing radiation"	65	2	2	"0.68651"
"GO:0060612"	"adipose tissue development"	37	1	1.14	"0.68664"
"GO:0006342"	"chromatin silencing"	37	1	1.14	"0.68664"
"GO:0016339"	"calcium-dependent cell-cell adhesion via..."	37	1	1.14	"0.68664"
"GO:0006734"	"NADH metabolic process"	37	1	1.14	"0.68664"
"GO:0007223"	"Wnt signaling pathway, calcium modulatin..."	37	1	1.14	"0.68664"
"GO:0030488"	"tRNA methylation"	37	1	1.14	"0.68664"
"GO:0032008"	"positive regulation of TOR signaling"	37	1	1.14	"0.68664"
"GO:0015695"	"organic cation transport"	37	1	1.14	"0.68664"
"GO:0009755"	"hormone-mediated signaling pathway"	156	4	4.81	"0.68727"
"GO:0010634"	"positive regulation of epithelial cell m..."	127	3	3.92	"0.68736"
"GO:0001938"	"positive regulation of endothelial cell ..."	77	2	2.37	"0.69152"
"GO:0030900"	"forebrain development"	351	25	10.82	"0.69192"
"GO:0031623"	"receptor internalization"	97	6	2.99	"0.69337"
"GO:0070830"	"bicellular tight junction assembly"	60	4	1.85	"0.69418"
"GO:1901215"	"negative regulation of neuron death"	181	7	5.58	"0.69485"
"GO:0050870"	"positive regulation of T cell activation"	135	4	4.16	"0.69632"
"GO:1903727"	"positive regulation of phospholipid meta..."	38	1	1.17	"0.69633"
"GO:0034381"	"plasma lipoprotein particle clearance"	38	1	1.17	"0.69633"
"GO:0045740"	"positive regulation of DNA replication"	38	1	1.17	"0.69633"
"GO:0030307"	"positive regulation of cell growth"	139	5	4.29	"0.69682"
"GO:0031123"	"RNA 3'-end processing"	132	2	4.07	"0.69809"
"GO:0032147"	"activation of protein kinase activity"	279	11	8.6	"0.69934"
"GO:0015718"	"monocarboxylic acid transport"	122	10	3.76	"0.69972"
"GO:0006629"	"lipid metabolic process"	1088	29	33.55	"0.70073"
"GO:0015711"	"organic anion transport"	383	16	11.81	"0.70157"
"GO:0097190"	"apoptotic signaling pathway"	502	18	15.48	"0.70314"
"GO:0048565"	"digestive tract development"	98	4	3.02	"0.70463"
"GO:0033077"	"T cell differentiation in thymus"	58	2	1.79	"0.70534"
"GO:0097720"	"calcineurin-mediated signaling"	39	1	1.2	"0.70572"
"GO:0007595"	"lactation"	39	1	1.2	"0.70572"
"GO:0043280"	"positive regulation of cysteine-type end..."	104	3	3.21	"0.70572"
"GO:0032870"	"cellular response to hormone stimulus"	514	15	15.85	"0.70635"
"GO:0060627"	"regulation of vesicle-mediated transport"	458	20	14.12	"0.70902"
"GO:0060560"	"developmental growth involved in morphog..."	215	11	6.63	"0.71054"
"GO:1901796"	"regulation of signal transduction by p53..."	166	7	5.12	"0.71098"
"GO:0018105"	"peptidyl-serine phosphorylation"	264	8	8.14	"0.71195"
"GO:0031401"	"positive regulation of protein modificat..."	965	31	29.75	"0.71340"
"GO:0035082"	"axoneme assembly"	54	2	1.66	"0.71430"
"GO:0046578"	"regulation of Ras protein signal transdu..."	167	5	5.15	"0.71474"
"GO:0002293"	"alpha-beta T cell differentiation involv..."	40	1	1.23	"0.71482"
"GO:0022602"	"ovulation cycle process"	40	1	1.23	"0.71482"
"GO:2000242"	"negative regulation of reproductive proc..."	40	1	1.23	"0.71482"
"GO:0019068"	"virion assembly"	40	1	1.23	"0.71482"
"GO:0090317"	"negative regulation of intracellular pro..."	40	1	1.23	"0.71482"
"GO:0017145"	"stem cell division"	40	1	1.23	"0.71482"
"GO:0005978"	"glycogen biosynthetic process"	40	1	1.23	"0.71482"
"GO:0006414"	"translational elongation"	127	2	3.92	"0.71636"
"GO:0032436"	"positive regulation of proteasomal ubiqu..."	81	2	2.5	"0.71794"
"GO:0017148"	"negative regulation of translation"	123	3	3.79	"0.71832"
"GO:0008344"	"adult locomotory behavior"	67	5	2.07	"0.72072"
"GO:0042475"	"odontogenesis of dentin-containing tooth"	65	4	2	"0.72158"
"GO:0002698"	"negative regulation of immune effector p..."	78	4	2.4	"0.72195"
"GO:0006081"	"cellular aldehyde metabolic process"	55	3	1.7	"0.72221"
"GO:0008542"	"visual learning"	41	1	1.26	"0.72364"
"GO:0060999"	"positive regulation of dendritic spine d..."	41	1	1.26	"0.72364"
"GO:0060976"	"coronary vasculature development"	41	1	1.26	"0.72364"
"GO:0006195"	"purine nucleotide catabolic process"	41	1	1.26	"0.72364"
"GO:0048646"	"anatomical structure formation involved ..."	856	54	26.39	"0.72874"
"GO:0022603"	"regulation of anatomical structure morph..."	903	45	27.84	"0.73141"
"GO:0034198"	"cellular response to amino acid starvati..."	42	1	1.29	"0.73218"
"GO:0006378"	"mRNA polyadenylation"	42	1	1.29	"0.73218"
"GO:0009066"	"aspartate family amino acid metabolic pr..."	42	1	1.29	"0.73218"
"GO:0007566"	"embryo implantation"	42	1	1.29	"0.73218"
"GO:0007266"	"Rho protein signal transduction"	116	3	3.58	"0.73244"
"GO:0032434"	"regulation of proteasomal ubiquitin-depe..."	123	3	3.79	"0.73264"
"GO:0032259"	"methylation"	293	3	9.03	"0.73740"
"GO:0045807"	"positive regulation of endocytosis"	87	4	2.68	"0.73900"
"GO:0043406"	"positive regulation of MAP kinase activi..."	220	8	6.78	"0.73908"
"GO:0098655"	"cation transmembrane transport"	665	38	20.5	"0.73930"
"GO:0043648"	"dicarboxylic acid metabolic process"	73	2	2.25	"0.74040"
"GO:0031648"	"protein destabilization"	43	1	1.33	"0.74047"
"GO:0045540"	"regulation of cholesterol biosynthetic p..."	43	1	1.33	"0.74047"
"GO:0048146"	"positive regulation of fibroblast prolif..."	43	1	1.33	"0.74047"
"GO:0050729"	"positive regulation of inflammatory resp..."	85	2	2.62	"0.74243"
"GO:0046513"	"ceramide biosynthetic process"	56	2	1.73	"0.74794"
"GO:0072332"	"intrinsic apoptotic signaling pathway by..."	71	2	2.19	"0.74835"
"GO:0019674"	"NAD metabolic process"	44	1	1.36	"0.74850"
"GO:0008347"	"glial cell migration"	44	1	1.36	"0.74850"
"GO:0009311"	"oligosaccharide metabolic process"	44	1	1.36	"0.74850"
"GO:0051321"	"meiotic cell cycle"	182	2	5.61	"0.75140"
"GO:0006091"	"generation of precursor metabolites and ..."	430	6	13.26	"0.75473"
"GO:0034260"	"negative regulation of GTPase activity"	45	1	1.39	"0.75628"
"GO:0070828"	"heterochromatin organization"	45	1	1.39	"0.75628"
"GO:0008203"	"cholesterol metabolic process"	119	2	3.67	"0.75741"
"GO:0051092"	"positive regulation of NF-kappaB transcr..."	128	3	3.95	"0.75998"
"GO:0043410"	"positive regulation of MAPK cascade"	405	16	12.49	"0.76030"
"GO:0098869"	"cellular oxidant detoxification"	67	4	2.07	"0.76177"
"GO:0050714"	"positive regulation of protein secretion"	121	4	3.73	"0.76322"
"GO:0002690"	"positive regulation of leukocyte chemota..."	61	2	1.88	"0.76335"
"GO:0051241"	"negative regulation of multicellular org..."	918	52	28.3	"0.76348"
"GO:2000059"	"negative regulation of ubiquitin-depende..."	46	1	1.42	"0.76382"
"GO:2000378"	"negative regulation of reactive oxygen s..."	46	1	1.42	"0.76382"
"GO:0048016"	"inositol phosphate-mediated signaling"	46	1	1.42	"0.76382"
"GO:0006120"	"mitochondrial electron transport, NADH t..."	46	1	1.42	"0.76382"
"GO:0047496"	"vesicle transport along microtubule"	46	1	1.42	"0.76382"
"GO:0048584"	"positive regulation of response to stimu..."	1717	49	52.94	"0.76739"
"GO:0046483"	"heterocycle metabolic process"	4764	106	146.88	"0.76798"
"GO:0007224"	"smoothened signaling pathway"	125	5	3.85	"0.76975"
"GO:0006887"	"exocytosis"	709	22	21.86	"0.77063"
"GO:0035023"	"regulation of Rho protein signal transdu..."	68	2	2.1	"0.77082"
"GO:0045913"	"positive regulation of carbohydrate meta..."	68	2	2.1	"0.77082"
"GO:0001894"	"tissue homeostasis"	198	6	6.1	"0.77083"
"GO:0051289"	"protein homotetramerization"	47	1	1.45	"0.77113"
"GO:0007528"	"neuromuscular junction development"	47	1	1.45	"0.77113"
"GO:0043392"	"negative regulation of DNA binding"	47	1	1.45	"0.77113"
"GO:0006906"	"vesicle fusion"	94	4	2.9	"0.77686"
"GO:0046330"	"positive regulation of JNK cascade"	110	3	3.39	"0.77814"
"GO:0046580"	"negative regulation of Ras protein signa..."	48	1	1.48	"0.77821"
"GO:0007163"	"establishment or maintenance of cell pol..."	196	5	6.04	"0.77870"
"GO:0032515"	"negative regulation of phosphoprotein ph..."	49	1	1.51	"0.78507"
"GO:1905515"	"non-motile cilium assembly"	49	1	1.51	"0.78507"
"GO:0042073"	"intraciliary transport"	49	1	1.51	"0.78507"
"GO:0065004"	"protein-DNA complex assembly"	155	3	4.78	"0.78615"
"GO:0033209"	"tumor necrosis factor-mediated signaling..."	134	3	4.13	"0.78661"
"GO:0043122"	"regulation of I-kappaB kinase/NF-kappaB ..."	208	3	6.41	"0.78754"
"GO:0018130"	"heterocycle biosynthetic process"	3411	89	105.17	"0.78889"
"GO:0034220"	"ion transmembrane transport"	887	44	27.35	"0.78890"
"GO:0015850"	"organic hydroxy compound transport"	180	8	5.55	"0.78920"
"GO:0034446"	"substrate adhesion-dependent cell spread..."	92	4	2.84	"0.79030"
"GO:0008360"	"regulation of cell shape"	135	3	4.16	"0.79080"
"GO:0042733"	"embryonic digit morphogenesis"	50	1	1.54	"0.79173"
